	G_PS
2596.6	0.0854506843384928
2598.53	0.0837033843384924
2600.46	0.0843136843384928
2602.39	0.0864724843384925
2604.32	0.0878288843384927
2606.25	0.0871654843384926
2608.18	0.0852145843384928
2610.1	0.0830576843384927
2612.03	0.0817595843384926
2613.96	0.0808288843384926
2615.89	0.0783287843384928
2617.82	0.0761249843384926
2619.75	0.0779814843384927
2621.68	0.0814087843384925
2623.61	0.0816558843384927
2625.54	0.0803240843384927
2627.47	0.0802362843384925
2629.4	0.0797896843384929
2631.32	0.0781743843384928
2633.25	0.0770253843384925
2635.18	0.0758417843384929
2637.11	0.0734434843384926
2639.04	0.0715226843384928
2640.97	0.0716530843384926
2642.9	0.0729234843384927
2644.83	0.0742470843384928
2646.76	0.0746110843384926
2648.69	0.0728602843384927
2650.62	0.0702954843384926
2652.54	0.0692918843384929
2654.47	0.0700109843384928
2656.4	0.0720505843384927
2658.33	0.0744938843384926
2660.26	0.0742319843384927
2662.19	0.0708629843384925
2664.12	0.0685800843384925
2666.05	0.0688419843384929
2667.98	0.0689693843384926
2669.91	0.0682599843384928
2671.84	0.0683211843384925
2673.77	0.0694906843384926
2675.69	0.0707384843384928
2677.62	0.0708498843384926
2679.55	0.0695490843384925
2681.48	0.0682884843384928
2683.41	0.0689198843384928
2685.34	0.0716804843384926
2687.27	0.0744761843384927
2689.2	0.0746628843384927
2691.13	0.0723470843384928
2693.06	0.0699425843384929
2694.99	0.0686467843384926
2696.91	0.0681271843384925
2698.84	0.0680745843384925
2700.77	0.0682718843384929
2702.7	0.0689871843384928
2704.63	0.0708332843384927
2706.56	0.0729363843384925
2708.49	0.0733998843384929
2710.42	0.0721116843384926
2712.35	0.0708292843384926
2714.28	0.0706206843384924
2716.21	0.0707773843384927
2718.14	0.0703126843384925
2720.06	0.0696648843384926
2721.99	0.0700359843384928
2723.92	0.0715457843384928
2725.85	0.0730229843384929
2727.78	0.0732213843384928
2729.71	0.0721854843384926
2731.64	0.0715118843384928
2733.57	0.0721042843384927
2735.5	0.0726889843384928
2737.43	0.0723976843384926
2739.36	0.0722549843384925
2741.28	0.0726571843384924
2743.21	0.0729532843384928
2745.14	0.0734810843384928
2747.07	0.0746602843384925
2749	0.0754874843384927
2750.93	0.0752550843384925
2752.86	0.0748001843384927
2754.79	0.0745260843384927
2756.72	0.0733568843384926
2758.65	0.0715081843384926
2760.58	0.0715525843384928
2762.51	0.0739675843384928
2764.43	0.0753471843384927
2766.36	0.0740548843384925
2768.29	0.0730265843384927
2770.22	0.0745759843384928
2772.15	0.0770117843384925
2774.08	0.0778501843384927
2776.01	0.0773855843384927
2777.94	0.0772995843384927
2779.87	0.0775641843384927
2781.8	0.0773431843384929
2783.73	0.0771740843384925
2785.65	0.0774413843384925
2787.58	0.0773801843384927
2789.51	0.0772222843384927
2791.44	0.0777915843384926
2793.37	0.0782405843384928
2795.3	0.0777692843384927
2797.23	0.0778212843384924
2799.16	0.0794314843384925
2801.09	0.0809650843384926
2803.02	0.0811336843384924
2804.95	0.0809746843384929
2806.87	0.0807837843384926
2808.8	0.0796415843384928
2810.73	0.0787844843384926
2812.66	0.0801329843384928
2814.59	0.0824080843384927
2816.52	0.0832368843384925
2818.45	0.0828030843384928
2820.38	0.0826415843384924
2822.31	0.0834958843384928
2824.24	0.0852070843384927
2826.17	0.0870508843384927
2828.1	0.0885344843384925
2830.02	0.0899014843384927
2831.95	0.0911593843384928
2833.88	0.0919823843384928
2835.81	0.0932776843384926
2837.74	0.0965940843384927
2839.67	0.101572384338493
2841.6	0.106796784338492
2843.53	0.113021384338493
2845.46	0.121702184338492
2847.39	0.130513184338493
2849.32	0.135388184338493
2851.24	0.137254184338492
2853.17	0.139566184338493
2855.1	0.140313184338493
2857.03	0.135752184338493
2858.96	0.128238184338493
2860.89	0.121408184338493
2862.82	0.115646184338493
2864.75	0.112487684338493
2866.68	0.112779184338493
2868.61	0.112436784338493
2870.54	0.109101884338493
2872.47	0.105979484338492
2874.39	0.105032084338493
2876.32	0.104891884338493
2878.25	0.104451984338493
2880.18	0.104203184338493
2882.11	0.105726884338493
2884.04	0.108560284338493
2885.97	0.109533684338493
2887.9	0.108921984338493
2889.83	0.110093384338493
2891.76	0.112303784338493
2893.69	0.113460884338493
2895.61	0.115638184338493
2897.54	0.120247184338492
2899.47	0.125081184338493
2901.4	0.128697184338493
2903.33	0.131271184338493
2905.26	0.132962184338493
2907.19	0.135068184338493
2909.12	0.139613184338493
2911.05	0.147006184338493
2912.98	0.155819184338493
2914.91	0.164484184338493
2916.83	0.172957184338493
2918.76	0.181738184338493
2920.69	0.188877184338493
2922.62	0.191370184338493
2924.55	0.189527184338492
2926.48	0.185567184338493
2928.41	0.179867184338493
2930.34	0.172129184338492
2932.27	0.163111184338493
2934.2	0.153824184338493
2936.13	0.145197184338492
2938.06	0.137935184338493
2939.98	0.132056184338493
2941.91	0.127343184338493
2943.84	0.123297184338492
2945.77	0.119113184338492
2947.7	0.115582184338493
2949.63	0.115019184338493
2951.56	0.117177184338493
2953.49	0.118461184338493
2955.42	0.117363184338493
2957.35	0.116439184338493
2959.28	0.117183184338493
2961.2	0.118101184338493
2963.13	0.117959184338493
2965.06	0.116204184338493
2966.99	0.112693384338493
2968.92	0.109505884338493
2970.85	0.108134884338493
2972.78	0.106555384338493
2974.71	0.103860684338493
2976.64	0.102018484338493
2978.57	0.101012484338493
2980.5	0.0996885843384927
2982.43	0.0989176843384927
2984.35	0.0985357843384929
2986.28	0.0970683843384927
2988.21	0.0954265843384925
2990.14	0.0946412843384925
2992.07	0.0935691843384925
2994	0.0923684843384929
2995.93	0.0923068843384924
2997.86	0.0927698843384928
2999.79	0.0934967843384928
3001.72	0.0953037843384927
3003.65	0.0967099843384926
3005.57	0.0962265843384928
3007.5	0.0959827843384926
3009.43	0.0975233843384928
3011.36	0.0994286843384926
3013.29	0.100970384338493
3015.22	0.101680884338493
3017.15	0.100180884338493
3019.08	0.0984936843384925
3021.01	0.100027684338493
3022.94	0.102131084338493
3024.87	0.100445284338493
3026.79	0.0976496843384926
3028.72	0.0975589843384927
3030.65	0.0977969843384927
3032.58	0.0962095843384927
3034.51	0.0951538843384925
3036.44	0.0949562843384926
3038.37	0.0932485843384927
3040.3	0.0907910843384925
3042.23	0.0899262843384925
3044.16	0.0905249843384928
3046.09	0.0915402843384925
3048.02	0.0920101843384926
3049.94	0.0907486843384926
3051.87	0.0888474843384928
3053.8	0.0888995843384928
3055.73	0.0906469843384925
3057.66	0.0918883843384926
3059.59	0.0923058843384927
3061.52	0.0926199843384925
3063.45	0.0925465843384927
3065.38	0.0916523843384929
3067.31	0.0905172843384925
3069.24	0.0906197843384926
3071.16	0.0922997843384925
3073.09	0.0932100843384926
3075.02	0.0921883843384927
3076.95	0.0922210843384925
3078.88	0.0942890843384925
3080.81	0.0941972843384926
3082.74	0.0909866843384926
3084.67	0.0898164843384928
3086.6	0.0926777843384925
3088.53	0.0949324843384924
3090.46	0.0926080843384924
3092.39	0.0877311843384927
3094.31	0.0849007843384926
3096.24	0.0857135843384929
3098.17	0.0880865843384928
3100.1	0.0900107843384927
3102.03	0.0913072843384928
3103.96	0.0921857843384926
3105.89	0.0927840843384926
3107.82	0.0938009843384928
3109.75	0.0956070843384929
3111.68	0.0965113843384926
3113.61	0.0943067843384928
3115.53	0.0904130843384925
3117.46	0.0888251843384928
3119.39	0.0905270843384929
3121.32	0.0930169843384925
3123.25	0.0941033843384926
3125.18	0.0935565843384927
3127.11	0.0925723843384927
3129.04	0.0919578843384925
3130.97	0.0912919843384925
3132.9	0.0911392843384928
3134.83	0.0930629843384927
3136.75	0.0959584843384929
3138.68	0.0960641843384926
3140.61	0.0918612843384925
3142.54	0.0873496843384927
3144.47	0.0876791843384925
3146.4	0.0913858843384925
3148.33	0.0925826843384927
3150.26	0.0908724843384925
3152.19	0.0903379843384928
3154.12	0.0913757843384926
3156.05	0.0919828843384924
3157.98	0.0921399843384925
3159.9	0.0924792843384927
3161.83	0.0926595843384925
3163.76	0.0918270843384925
3165.69	0.0900919843384926
3167.62	0.0893774843384927
3169.55	0.0903462843384926
3171.48	0.0908465843384927
3173.41	0.0901147843384926
3175.34	0.0901492843384926
3177.27	0.0919520843384927
3179.2	0.0938497843384924
3181.12	0.0936197843384927
3183.05	0.0921343843384927
3184.98	0.0926296843384926
3186.91	0.0942776843384925
3188.84	0.0927730843384929
3190.77	0.0891180843384927
3192.7	0.0881537843384925
3194.63	0.0901959843384925
3196.56	0.0925287843384925
3198.49	0.0942372843384924
3200.42	0.0953714843384925
3202.35	0.0959163843384925
3204.27	0.0954230843384924
3206.2	0.0931448843384928
3208.13	0.0907879843384927
3210.06	0.0909185843384925
3211.99	0.0923096843384927
3213.92	0.0930010843384927
3215.85	0.0940562843384924
3217.78	0.0952016843384929
3219.71	0.0938891843384928
3221.64	0.0912020843384926
3223.57	0.0911363843384927
3225.49	0.0934175843384928
3227.42	0.0937561843384929
3229.35	0.0920244843384928
3231.28	0.0928482843384928
3233.21	0.0961081843384926
3235.14	0.0969737843384926
3237.07	0.0960844843384927
3239	0.0975976843384925
3240.93	0.0997598843384928
3242.86	0.0987391843384926
3244.79	0.0958028843384926
3246.72	0.0937712843384926
3248.64	0.0930272843384925
3250.57	0.0925978843384927
3252.5	0.0916361843384927
3254.43	0.0915545843384926
3256.36	0.0942828843384929
3258.29	0.0970124843384927
3260.22	0.0960569843384929
3262.15	0.0937869843384926
3264.08	0.0932231843384925
3266.01	0.0932137843384928
3267.94	0.0937411843384925
3269.86	0.0953953843384925
3271.79	0.0951700843384926
3273.72	0.0926489843384926
3275.65	0.0921259843384927
3277.58	0.0932279843384927
3279.51	0.0923500843384928
3281.44	0.0916984843384925
3283.37	0.0943049843384927
3285.3	0.0975005843384928
3287.23	0.0989066843384925
3289.16	0.0989163843384926
3291.08	0.0965045843384926
3293.01	0.0930053843384928
3294.94	0.0937483843384928
3296.87	0.0980677843384927
3298.8	0.0986045843384926
3300.73	0.0949838843384927
3302.66	0.0943534843384928
3304.59	0.0974132843384927
3306.52	0.0982237843384928
3308.45	0.0957193843384925
3310.38	0.0942247843384925
3312.31	0.0956093843384926
3314.23	0.0980709843384928
3316.16	0.0988205843384926
3318.09	0.0962093843384926
3320.02	0.0923659843384925
3321.95	0.0908316843384926
3323.88	0.0908550843384925
3325.81	0.0905252843384927
3327.74	0.0925187843384925
3329.67	0.0975034843384925
3331.6	0.0995712843384928
3333.53	0.0967644843384927
3335.45	0.0940175843384927
3337.38	0.0925233843384925
3339.31	0.0905017843384925
3341.24	0.0901203843384928
3343.17	0.0925307843384928
3345.1	0.0952002843384925
3347.03	0.0978597843384925
3348.96	0.100957284338492
3350.89	0.101316984338493
3352.82	0.0979276843384929
3354.75	0.0950283843384927
3356.68	0.0948153843384927
3358.6	0.0951398843384927
3360.53	0.0955209843384925
3362.46	0.0974758843384929
3364.39	0.0994190843384928
3366.32	0.0985981843384924
3368.25	0.0967835843384925
3370.18	0.0980309843384926
3372.11	0.102127284338493
3374.04	0.103937584338493
3375.97	0.100806684338492
3377.9	0.0974723843384928
3379.82	0.0977592843384927
3381.75	0.0980939843384925
3383.68	0.0959526843384926
3385.61	0.0944089843384925
3387.54	0.0948581843384928
3389.47	0.0958850843384926
3391.4	0.0962131843384926
3393.33	0.0944466843384926
3395.26	0.0922434843384927
3397.19	0.0927514843384927
3399.12	0.0946291843384928
3401.04	0.0961543843384924
3402.97	0.0977890843384928
3404.9	0.0976084843384926
3406.83	0.0958265843384924
3408.76	0.0964801843384926
3410.69	0.0982995843384926
3412.62	0.0977952843384928
3414.55	0.0976183843384928
3416.48	0.0996640843384928
3418.41	0.100085184338492
3420.34	0.0964336843384928
3422.27	0.0920259843384925
3424.19	0.0919125843384925
3426.12	0.0960252843384928
3428.05	0.0988954843384926
3429.98	0.0986204843384928
3431.91	0.0986672843384926
3433.84	0.0985884843384928
3435.77	0.0964069843384925
3437.7	0.0954404843384928
3439.63	0.0972019843384926
3441.56	0.0984126843384927
3443.49	0.0982849843384925
3445.41	0.0974561843384927
3447.34	0.0954218843384926
3449.27	0.0945323843384926
3451.2	0.0954400843384926
3453.13	0.0945725843384926
3455.06	0.0933206843384928
3456.99	0.0960055843384926
3458.92	0.0991335843384928
3460.85	0.0982079843384924
3462.78	0.0963932843384927
3464.71	0.0950398843384925
3466.64	0.0915243843384927
3468.56	0.0889638843384928
3470.49	0.0911803843384926
3472.42	0.0949022843384926
3474.35	0.0976687843384925
3476.28	0.101348784338493
3478.21	0.104046384338492
3480.14	0.101619984338493
3482.07	0.0962703843384927
3484	0.0938856843384928
3485.93	0.0952263843384928
3487.86	0.0966541843384925
3489.78	0.0965381843384927
3491.71	0.0975150843384927
3493.64	0.0999797843384926
3495.57	0.0994039843384926
3497.5	0.0963722843384924
3499.43	0.0967099843384926
3501.36	0.0973120843384927
3503.29	0.0932140843384928
3505.22	0.0932291843384925
3507.15	0.0999484843384928
3509.08	0.0994219843384925
3511	0.0911893843384926
3512.93	0.0914260843384929
3514.86	0.0976183843384928
3516.79	0.0973810843384926
3518.72	0.0960863843384927
3520.65	0.101233184338493
3522.58	0.105478184338493
3524.51	0.105022884338493
3526.44	0.104219684338493
3528.37	0.100234584338493
3530.3	0.0931318843384927
3532.23	0.0918061843384925
3534.15	0.0967127843384925
3536.08	0.0990367843384927
3538.01	0.0964902843384925
3539.94	0.0983215843384926
3541.87	0.108397084338493
3543.8	0.113037284338493
3545.73	0.0989339843384927
3547.66	0.0850544843384928
3549.59	0.0892100843384926
3551.52	0.0974843843384927
3553.45	0.0959220843384925
3555.37	0.0954936843384928
3557.3	0.101739984338493
3559.23	0.102786784338493
3561.16	0.101040384338493
3563.09	0.111881184338493
3565.02	0.121730184338493
3566.95	0.0998093843384926
3568.88	0.0772097843384927
3570.81	0.0854892843384927
3572.74	0.100148384338492
3574.67	0.102751284338493
3576.6	0.101852884338493
3578.52	0.102991184338493
3580.45	0.103562784338493
3582.38	0.111423984338493
3584.31	0.124563184338493
3586.24	0.119487184338493
3588.17	0.0971701843384927
3590.1	0.0941245843384926
3592.03	0.104352484338493
3593.96	0.103836884338492
3595.89	0.0968522843384925
3597.82	0.100030984338493
3599.74	0.105641284338493
3601.67	0.107240384338493
3603.6	0.113623584338493
3605.53	0.120099184338493
3607.46	0.113734084338493
3609.39	0.103861484338493
3611.32	0.103179884338493
3613.25	0.103081184338492
3615.18	0.101704284338493
3617.11	0.102109684338493
3619.04	0.0939001843384926
3620.97	0.0844559843384927
3622.89	0.0974568843384929
3624.82	0.123907184338492
3626.75	0.128699184338493
3628.68	0.0929900843384925
3630.61	0.0759180843384928
3632.54	0.0920716843384928
3634.47	0.103462884338493
3636.4	0.100819684338493
3638.33	0.0972229843384929
3640.26	0.0979521843384927
3642.19	0.104405584338493
3644.11	0.119733184338493
3646.04	0.134536184338493
3647.97	0.116981184338492
3649.9	0.0726589843384926
3651.83	0.0689803843384929
3653.76	0.0898401843384926
3655.69	0.0993117843384925
3657.62	0.0931723843384926
3659.55	0.0912950843384928
3661.48	0.0936539843384927
3663.41	0.100223784338493
3665.33	0.120597184338493
3667.26	0.140206184338493
3669.19	0.131112184338493
3671.12	0.119340184338493
3673.05	0.126647184338493
3674.98	0.106012584338492
3676.91	0.0683926843384928
3678.84	0.0713440843384925
3680.77	0.0910918843384927
3682.7	0.106697084338493
3684.63	0.125090184338493
3686.56	0.137945184338493
3688.48	0.114846184338492
3690.41	0.0791060843384925
3692.34	0.0803472843384925
3694.27	0.0982567843384925
3696.2	0.110224484338493
3698.13	0.115106184338493
3700.06	0.112964184338493
3701.99	0.100936884338493
3703.92	0.0925289843384927
3705.85	0.102509184338493
3707.78	0.121209184338493
3709.7	0.117472184338493
3711.63	0.0847126843384927
3713.56	0.0767562843384928
3715.49	0.0986934843384928
3717.42	0.117928184338493
3719.35	0.119884184338493
3721.28	0.114267184338493
3723.21	0.105852784338493
3725.14	0.0923457843384927
3727.07	0.0899182843384927
3729	0.105333184338493
3730.93	0.120587184338492
3732.85	0.114912184338493
3734.78	0.0855898843384928
3736.71	0.0654667843384926
3738.64	0.0808806843384926
3740.57	0.117725184338493
3742.5	0.140971184338493
3744.43	0.118839184338493
3746.36	0.100173484338493
3748.29	0.116353184338493
3750.22	0.114977184338493
3752.15	0.0817817843384927
3754.07	0.0773472843384928
3756	0.0891870843384925
3757.93	0.0865852843384927
3759.86	0.0801782843384928
3761.79	0.0919214843384926
3763.72	0.107057784338493
3765.65	0.108920184338493
3767.58	0.103353584338493
3769.51	0.0940785843384928
3771.44	0.0813840843384925
3773.37	0.0832152843384928
3775.29	0.102173184338493
3777.22	0.114057184338493
3779.15	0.102604584338493
3781.08	0.0908363843384925
3783.01	0.0919445843384925
3784.94	0.0928260843384927
3786.87	0.0896921843384928
3788.8	0.0914604843384925
3790.73	0.103072884338493
3792.66	0.119876184338493
3794.59	0.128508184338493
3796.52	0.123942184338492
3798.44	0.116256184338493
3800.37	0.100372584338493
3802.3	0.0782556843384925
3804.23	0.0789728843384925
3806.16	0.0911539843384928
3808.09	0.0889633843384927
3810.02	0.0913346843384928
3811.95	0.111501184338493
3813.88	0.126347184338492
3815.81	0.118827184338492
3817.74	0.111505984338493
3819.66	0.107130784338493
3821.59	0.0928567843384926
3823.52	0.0887064843384926
3825.45	0.0964235843384929
3827.38	0.102987684338493
3829.31	0.110030484338493
3831.24	0.120397184338493
3833.17	0.128465184338493
3835.1	0.125537184338492
3837.03	0.101736684338493
3838.96	0.0716661843384925
3840.89	0.0673430843384928
3842.81	0.0782329843384928
3844.74	0.0872188843384927
3846.67	0.105514484338493
3848.6	0.139162184338493
3850.53	0.166423184338492
3852.46	0.141041184338493
3854.39	0.0832009843384927
3856.32	0.0741976843384928
3858.25	0.0958059843384929
3860.18	0.114436184338492
3862.11	0.113586184338493
3864.03	0.103399084338493
3865.96	0.104015484338493
3867.89	0.110309584338493
3869.82	0.112483384338493
3871.75	0.105910684338493
3873.68	0.0945578843384927
3875.61	0.0951953843384925
3877.54	0.108193584338493
3879.47	0.112706284338493
3881.4	0.102584784338493
3883.33	0.0966435843384925
3885.25	0.0983800843384928
3887.18	0.106110984338493
3889.11	0.116058184338493
3891.04	0.108751684338493
3892.97	0.0922412843384928
3894.9	0.101992984338493
3896.83	0.127371184338493
3898.76	0.131870184338493
3900.69	0.111195984338492
3902.62	0.0940822843384925
3904.55	0.0846134843384925
3906.48	0.0837360843384927
3908.4	0.0929512843384925
3910.33	0.104224384338492
3912.26	0.114048184338493
3914.19	0.122052184338493
3916.12	0.119578184338493
3918.05	0.106323284338492
3919.98	0.101525584338493
3921.91	0.106463184338493
3923.84	0.106930484338493
3925.77	0.105425884338493
3927.7	0.110367784338492
3929.62	0.110969584338493
3931.55	0.0965358843384925
3933.48	0.0824807843384927
3935.41	0.0865706843384926
3937.34	0.103417584338493
3939.27	0.116525184338493
3941.2	0.116630184338493
3943.13	0.111879584338493
3945.06	0.110486284338493
3946.99	0.105934984338492
3948.92	0.0959925843384926
3950.85	0.0926683843384928
3952.77	0.100546084338493
3954.7	0.109053284338493
3956.63	0.110541184338492
3958.56	0.109066384338492
3960.49	0.108811484338493
3962.42	0.107329984338493
3964.35	0.104887184338493
3966.28	0.103838984338493
3968.21	0.101316484338493
3970.14	0.0980309843384926
3972.07	0.100543184338493
3973.99	0.105871484338492
3975.92	0.106243084338493
3977.85	0.106407384338493
3979.78	0.110996384338493
3981.71	0.112559884338493
3983.64	0.109383884338492
3985.57	0.109843384338493
3987.5	0.114125184338493
3989.43	0.116919184338493
3991.36	0.118121184338493
3993.29	0.116157184338493
3995.22	0.110103084338493
3997.14	0.106234484338493
